Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Non-Travel,Travel_Frequently,Travel_Rarely,Human Resources,Research & Development,Sales,Human Resources,Life Sciences,Marketing,Medical,Other,Technical Degree,Female,Male,Healthcare Representative,Human Resources,Laboratory Technician,Manager,Manufacturing Director,Research Director,Research Scientist,Sales Executive,Sales Representative,Divorced,Married,Single,Y,No,Yes,DailyRate_norm,HourlyRate_norm,MonthlyIncome_norm,MonthlyRate_norm,DistanceFromHome_norm
39,0,492,12,3,1,1654,4,66,3,2,2,5295,7693,4,21,4,3,80,0,7,3,3,5,4,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0.2791696492483894,0.5142857142857142,0.22569773565034232,0.22481429431840996,0.39285714285714285
49,0,301,22,4,1,1655,1,72,3,4,2,16413,3498,3,16,3,2,80,2,27,2,3,4,2,1,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0.14244810307802433,0.5999999999999999,0.8111637704054766,0.0563742220437663,0.75
50,0,813,17,5,1,1656,4,50,2,3,1,13269,21981,5,15,3,3,80,3,19,3,3,14,11,1,11,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0.5089477451682176,0.28571428571428575,0.6456029489204844,0.7985143545472797,0.5714285714285714
20,0,1141,2,3,1,1657,3,31,3,1,3,2783,13251,1,19,3,1,80,0,2,3,3,2,2,2,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0.7437365783822476,0.01428571428571429,0.09341758820431806,0.44798233286488653,0.03571428571428571
34,0,1130,3,3,1,1658,4,66,3,2,2,5433,19332,1,12,3,3,80,1,11,2,3,11,8,7,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0.7358625626342161,0.5142857142857142,0.23296471827277518,0.6921501706484642,0.07142857142857142
36,0,311,7,3,1,1659,1,77,3,1,2,2013,10950,2,11,3,3,80,0,15,4,3,4,3,1,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0.1496062992125984,0.6714285714285713,0.052869931542917324,0.3555912467376029,0.2142857142857143
49,0,465,6,1,1,1661,3,41,2,4,3,13966,11652,2,19,3,2,80,1,30,3,3,15,11,2,12,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.25984251968503935,0.1571428571428572,0.6823064770932069,0.383778357759486,0.17857142857142855
36,0,894,1,4,1,1662,4,33,2,2,3,4374,15411,0,15,3,3,80,0,4,6,3,3,2,1,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0.5669291338582677,0.04285714285714287,0.1771985255397578,0.5347119052399116,0.0
36,0,1040,3,2,1,1664,4,79,4,2,1,6842,26308,6,20,4,1,80,1,13,3,3,5,4,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.6714387974230493,0.7,0.30716166403370193,0.9722545673559525,0.07142857142857142
54,0,584,22,5,1,1665,2,91,3,4,3,17426,18685,3,25,4,3,80,1,36,6,3,10,8,4,7,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0.34502505368647096,0.8714285714285714,0.864507635597683,0.6661714515157598,0.75
43,0,1291,15,2,1,1666,3,65,2,4,3,17603,3525,1,24,4,1,80,1,14,3,3,14,10,6,11,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0.851109520400859,0.49999999999999994,0.8738283307003686,0.057458341698454124,0.5
35,1,880,12,4,1,1667,4,36,3,2,4,4581,10414,3,24,4,1,80,0,13,2,4,11,9,6,7,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0.556907659269864,0.08571428571428569,0.18809899947340708,0.3340694639630596,0.39285714285714285
38,0,1189,1,3,1,1668,4,90,3,2,4,4735,9867,7,15,3,4,80,2,19,4,4,13,11,2,9,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0.7780959198282033,0.857142857142857,0.19620853080568723,0.31210600281068057,0.0
29,0,991,5,3,1,1669,1,43,2,2,2,4187,3356,1,13,3,2,80,1,10,3,2,10,0,0,9,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0.6363636363636364,0.18571428571428567,0.1673512374934176,0.05067255571170448,0.14285714285714285
33,0,392,2,4,1,1670,4,93,3,2,4,5505,3921,1,14,3,3,80,2,6,5,3,6,2,0,4,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0.2075876879026485,0.8999999999999999,0.23675618746708796,0.07335876330054206,0.03571428571428571
32,0,977,2,3,1,1671,4,45,3,2,2,5470,25518,0,13,3,3,80,2,10,4,2,9,5,1,6,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0.6263421617752326,0.21428571428571425,0.23491311216429703,0.9405340293113832,0.03571428571428571
31,0,1112,5,4,1,1673,1,67,3,2,4,5476,22589,1,11,3,1,80,2,10,2,3,10,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0.7229778095919828,0.5285714285714285,0.23522906793048973,0.8229271230676571,0.14285714285714285
49,0,464,16,3,1,1674,4,74,3,1,1,2587,24941,4,16,3,2,80,1,17,2,2,2,2,2,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0.259126700071582,0.6285714285714286,0.08309636650868879,0.9173659907649067,0.5357142857142857
38,0,148,2,3,1,1675,4,42,2,1,2,2440,23826,1,22,4,2,80,0,4,3,3,4,3,3,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0.0329277022190408,0.17142857142857143,0.07535545023696683,0.8725958642842803,0.03571428571428571
47,0,1225,2,4,1,1676,2,47,4,4,2,15972,21086,6,14,3,3,80,3,29,2,3,3,2,1,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0.80386542591267,0.24285714285714283,0.7879410215903107,0.7625777956233688,0.03571428571428571
49,0,809,1,3,1,1677,3,36,3,4,3,15379,22384,4,14,3,1,80,0,23,2,3,8,7,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0.5060844667143879,0.08571428571428569,0.7567140600315956,0.8146958442079903,0.0
41,0,1206,23,2,1,1678,4,80,3,3,3,7082,11591,3,16,3,4,80,0,21,2,3,2,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0.7902648532569791,0.7142857142857142,0.31979989468141123,0.3813290503914877,0.7857142857142857
20,0,727,9,1,1,1680,4,54,3,1,1,2728,21082,1,11,3,1,80,0,2,3,3,2,2,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0.44738725841088045,0.3428571428571428,0.09052132701421803,0.7624171853041558,0.2857142857142857
33,0,530,16,3,1,1681,3,36,3,2,4,5368,16130,1,25,4,3,80,1,7,2,3,6,5,1,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0.3063707945597709,0.08571428571428569,0.22954186413902053,0.5635816101184501,0.5357142857142857
36,0,1351,26,4,1,1682,1,80,3,2,3,5347,7419,6,14,3,2,80,2,10,2,2,3,2,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.8940586972083034,0.7142857142857142,0.22843601895734597,0.21381248745231882,0.8928571428571428
44,0,528,1,3,1,1683,3,44,3,1,4,3195,4167,4,18,3,1,80,3,8,2,3,2,2,2,2,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0.3049391553328561,0.2,0.11511321748288575,0.08323629793214213,0.0
23,1,1320,8,1,1,1684,4,93,2,1,3,3989,20586,1,11,3,1,80,0,5,2,3,5,4,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0.8718682891911238,0.8999999999999999,0.1569246972090574,0.7425015057217426,0.25
38,0,1495,4,2,1,1687,4,87,3,1,3,3306,26176,7,19,3,4,80,1,7,5,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0.9971367215461703,0.8142857142857143,0.1209583991574513,0.9669544268219233,0.10714285714285714
53,0,1395,24,4,1,1689,2,48,4,3,4,7005,3458,3,15,3,3,80,0,11,2,3,4,3,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.9255547602004295,0.2571428571428572,0.3157451290152712,0.05476811885163621,0.8214285714285714
48,1,708,7,2,1,1691,4,95,3,1,3,2655,11740,2,11,3,3,80,2,19,3,3,9,7,7,7,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0.43378668575518964,0.9285714285714286,0.08667719852553976,0.3873117847821722,0.2142857142857143
32,1,1259,2,4,1,1692,4,95,3,1,2,1393,24852,1,12,3,1,80,0,1,2,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0.8282032927702219,0.9285714285714286,0.02022116903633491,0.9137924111624172,0.03571428571428571
26,0,786,7,3,1,1693,4,76,3,1,4,2570,11925,1,20,4,3,80,0,7,5,3,7,7,5,7,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0.4896206156048676,0.657142857142857,0.08220115850447604,0.3947400120457739,0.2142857142857143
55,0,1441,22,3,1,1694,1,94,2,1,2,3537,23737,5,12,3,4,80,1,8,1,3,4,2,1,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0.9584824624194702,0.9142857142857141,0.13312269615587152,0.8690222846817908,0.75
34,0,1157,5,2,1,1696,2,57,2,2,4,3986,11912,1,14,3,3,80,1,15,3,4,15,10,4,13,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0.7551896921975662,0.38571428571428573,0.15676671932596103,0.39421802850833165,0.14285714285714285
60,0,370,1,4,1,1697,3,92,1,3,4,10883,20467,3,20,4,3,80,1,19,2,4,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.19183965640658554,0.8857142857142857,0.5199578725645077,0.7377233487251555,0.0
33,0,267,21,3,1,1698,2,79,4,1,2,2028,13637,1,18,3,4,80,3,14,6,3,14,11,2,13,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0.11811023622047243,0.7,0.053659820958399156,0.46348122866894204,0.7142857142857143
37,0,1278,1,4,1,1700,3,31,1,2,4,9525,7677,1,14,3,3,80,2,6,2,2,6,3,1,3,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0.8418038654259126,0.01428571428571429,0.4484465508162191,0.22417185304155793,0.0
34,0,678,19,3,1,1701,2,35,2,1,4,2929,20338,1,12,3,2,80,0,10,3,3,10,9,8,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0.41231209735146745,0.07142857142857145,0.10110584518167456,0.732543665930536,0.6428571428571428
23,1,427,7,3,1,1702,3,99,3,1,4,2275,25103,1,21,4,2,80,1,3,2,3,3,2,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0.2326413743736578,0.9857142857142855,0.06666666666666668,0.9238707086930334,0.2142857142857143
44,0,921,2,3,1,1703,3,96,4,3,4,7879,14810,1,19,3,2,80,1,9,2,3,8,7,6,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.5862562634216177,0.9428571428571428,0.3617693522906793,0.510580204778157,0.03571428571428571
35,0,146,2,4,1,1704,1,79,2,1,4,4930,13970,0,14,3,3,80,0,6,2,4,5,4,1,4,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.031496062992125984,0.7,0.20647709320695104,0.476852037743425,0.03571428571428571
43,0,1179,2,3,1,1706,4,73,3,2,4,7847,6069,1,17,3,1,80,1,10,3,3,10,9,8,8,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0.7709377236936291,0.6142857142857143,0.3600842548709847,0.15960650471792812,0.03571428571428571
24,0,581,9,3,1,1707,3,62,4,1,3,4401,17616,1,16,3,4,80,1,5,1,3,5,3,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0.3428775948460988,0.45714285714285713,0.17862032648762508,0.6232483437060831,0.2857142857142857
41,0,918,6,3,1,1708,4,35,3,3,3,9241,15869,1,12,3,2,80,0,10,3,3,10,8,8,7,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0.5841088045812455,0.07142857142857145,0.4334913112164297,0.5531017867898013,0.17857142857142855
29,0,1082,9,4,1,1709,4,43,3,1,3,2974,25412,9,17,3,3,80,1,9,2,3,5,3,1,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0.7015032211882605,0.18571428571428567,0.10347551342812009,0.9362778558522385,0.2857142857142857
36,0,530,2,4,1,1710,3,51,3,2,4,4502,7439,3,15,3,3,80,0,17,2,2,13,7,6,7,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0.3063707945597709,0.3,0.1839389152185361,0.21461553904838385,0.03571428571428571
45,0,1238,1,1,1,1712,3,74,2,3,3,10748,3395,3,23,4,4,80,1,25,3,2,23,15,14,4,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.8131710808876162,0.6285714285714286,0.5128488678251711,0.05223850632403132,0.0
24,1,240,22,1,1,1714,4,58,1,1,3,1555,11585,1,11,3,3,80,1,1,2,3,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0.0987831066571224,0.39999999999999997,0.028751974723538708,0.38108813491266813,0.75
47,1,1093,9,3,1,1716,3,82,1,4,3,12936,24164,7,11,3,3,80,0,25,3,1,23,5,14,10,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0.709377236936292,0.7428571428571429,0.6280674038967878,0.8861674362577795,0.2857142857142857
26,0,390,17,4,1,1718,4,62,1,1,3,2305,6217,1,15,3,3,80,3,3,3,4,3,2,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0.2061560486757337,0.45714285714285713,0.06824644549763034,0.16554908652880948,0.5714285714285714
45,0,1005,28,2,1,1719,4,48,2,4,2,16704,17119,1,11,3,3,80,0,21,2,3,21,6,8,6,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0.64638511095204,0.2571428571428572,0.8264876250658242,0.6032925115438666,0.9642857142857143
32,0,585,10,3,1,1720,1,56,3,1,3,3433,17360,6,13,3,1,80,1,10,3,2,5,2,1,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0.3457408732999284,0.3714285714285714,0.12764612954186416,0.6129692832764505,0.3214285714285714
31,0,741,2,4,1,1721,2,69,3,1,3,3477,18103,1,14,3,4,80,1,6,2,4,5,2,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0.4574087329992841,0.5571428571428572,0.1299631384939442,0.642802650070267,0.03571428571428571
41,0,552,4,3,1,1722,3,60,1,2,2,6430,20794,6,19,3,2,80,1,10,4,3,3,2,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0.322118826055834,0.42857142857142855,0.28546603475513427,0.7508532423208191,0.10714285714285714
40,0,369,8,2,1,1724,2,92,3,2,1,6516,5041,2,16,3,2,80,1,18,3,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0.19112383679312814,0.8857142857142857,0.2899947340705634,0.1183296526801847,0.25
24,0,506,29,1,1,1725,2,91,3,1,1,3907,3622,1,13,3,2,80,3,6,2,4,6,2,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0.28919112383679313,0.8714285714285714,0.15260663507109007,0.06135314193936961,0.9999999999999999
46,0,717,13,4,1,1727,3,34,3,2,2,5562,9697,6,14,3,4,80,0,19,3,3,10,7,0,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.4402290622763063,0.05714285714285716,0.23975776724591893,0.3052800642441277,0.42857142857142855
35,0,1370,27,4,1,1728,4,49,3,2,3,6883,5151,2,16,3,2,80,1,17,3,3,7,7,0,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0.9076592698639943,0.2714285714285714,0.3093206951026856,0.12274643645854247,0.9285714285714285
30,0,793,16,1,1,1729,2,33,3,1,4,2862,3811,1,12,3,2,80,1,10,2,2,10,0,0,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0.49463135289906934,0.04285714285714287,0.09757767245918905,0.06894197952218431,0.5357142857142857
47,0,543,2,4,1,1731,3,87,3,2,2,4978,3536,7,11,3,4,80,1,4,3,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0.3156764495347173,0.8142857142857143,0.2090047393364929,0.05790002007628989,0.03571428571428571
46,0,1277,2,3,1,1732,3,74,3,3,4,10368,5596,4,12,3,2,80,1,13,5,2,10,6,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0.8410880458124552,0.6285714285714286,0.492838335966298,0.14061433447098975,0.03571428571428571
36,1,1456,13,5,1,1733,2,96,2,2,1,6134,8658,5,13,3,2,80,3,16,3,3,2,2,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0.9692197566213313,0.9428571428571428,0.2698788836229594,0.2635615338285485,0.42857142857142855
32,1,964,1,2,1,1734,1,34,1,2,2,6735,12147,6,15,3,2,80,0,10,2,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0.6170365068002863,0.05714285714285716,0.3015271195365982,0.40365388476209596,0.0
23,0,160,4,1,1,1735,3,51,3,1,2,3295,12862,1,13,3,3,80,0,3,3,1,3,2,1,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0.0415175375805297,0.3,0.1203791469194313,0.4323629793214214,0.10714285714285714
31,0,163,24,1,1,1736,4,30,3,2,4,5238,6670,2,20,4,4,80,0,9,3,2,5,4,1,4,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0.043664996420901936,0.0,0.22269615587151134,0.18373820517968278,0.8214285714285714
39,0,792,1,3,1,1737,4,77,3,2,4,6472,8989,1,15,3,4,80,1,9,2,3,9,8,5,8,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0.493915533285612,0.6714285714285713,0.2876777251184834,0.27685203774342504,0.0
32,0,371,19,3,1,1739,4,80,1,3,3,9610,3840,3,13,3,3,80,1,10,2,1,4,3,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0.19255547602004294,0.7142857142857142,0.4529225908372828,0.0701064043364786,0.6428571428571428
40,0,611,7,4,1,1740,2,88,3,5,2,19833,4349,1,14,3,2,80,0,21,3,2,21,8,12,8,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0.364352183249821,0.8285714285714285,0.9912585571353344,0.09054406745633406,0.2142857142857143
45,0,176,4,3,1,1744,3,56,1,3,3,9756,6595,4,21,4,3,80,2,9,2,4,5,0,0,3,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0.05297065139584825,0.3714285714285714,0.46061084781463923,0.18072676169443888,0.10714285714285714
30,0,1312,2,4,1,1745,4,78,2,1,1,4968,26427,0,16,3,4,80,0,10,2,3,9,7,0,7,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0.8661417322834645,0.6857142857142857,0.20847814639283838,0.9770327243525397,0.03571428571428571
24,0,897,10,3,1,1746,1,59,3,1,4,2145,2097,0,14,3,4,80,1,3,2,3,2,2,2,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0.5690765926986399,0.4142857142857143,0.05982095839915746,0.00012045773940976001,0.3214285714285714
30,1,600,8,3,1,1747,3,66,2,1,4,2180,9732,6,11,3,3,80,1,6,0,2,4,2,1,2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0.3564781675017895,0.5142857142857142,0.0616640337019484,0.30668540453724147,0.25
31,0,1003,5,3,1,1749,1,51,3,2,3,8346,20943,1,19,3,3,80,1,6,3,3,5,2,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0.6449534717251252,0.3,0.386361242759347,0.7568359767115037,0.14285714285714285
27,0,1054,8,3,1,1751,3,67,3,1,4,3445,6152,1,11,3,3,80,0,6,5,2,6,2,1,4,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0.6814602720114531,0.5285714285714285,0.12827804107424962,0.16293916884159806,0.25
29,1,428,9,3,1,1752,2,52,1,1,2,2760,14630,1,13,3,3,80,0,2,3,3,2,2,2,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0.2333571939871152,0.31428571428571433,0.09220642443391261,0.5033527404135716,0.2857142857142857
29,0,461,1,3,1,1753,4,70,4,2,3,6294,23060,8,12,3,4,80,0,10,5,4,3,2,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.25697924123120974,0.5714285714285714,0.2783043707214323,0.8418389881549889,0.0
30,0,979,15,2,1,1754,3,94,2,3,1,7140,3088,2,11,3,1,80,1,12,2,3,7,7,1,7,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0.6277738010021474,0.9142857142857141,0.3228541337546077,0.03991166432443284,0.5
34,0,181,2,4,1,1755,4,97,4,1,4,2932,5586,0,14,3,1,80,3,6,3,3,5,0,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0.05654974946313529,0.9571428571428571,0.10126382306477094,0.14021280867295724,0.03571428571428571
33,0,1283,2,3,1,1756,4,62,3,2,2,5147,10697,8,15,3,4,80,0,13,2,2,11,7,1,7,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0.8453829634931996,0.45714285714285713,0.21790416008425487,0.34543264404738006,0.03571428571428571
49,0,1313,11,4,1,1757,4,80,3,2,4,4507,8191,3,12,3,3,80,0,8,1,4,5,1,0,4,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0.8668575518969219,0.7142857142857142,0.18420221169036335,0.2448102790604296,0.35714285714285715
33,1,211,16,3,1,1758,1,74,3,3,1,8564,10092,2,20,4,3,80,0,11,2,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0.07802433786685756,0.6285714285714286,0.39784096893101634,0.32114033326641234,0.5357142857142857
38,0,594,2,2,1,1760,3,75,2,1,2,2468,15963,4,14,3,2,80,1,9,4,2,6,1,0,5,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0.3521832498210451,0.6428571428571428,0.0768299104791996,0.5568761292913069,0.03571428571428571
31,1,1079,16,4,1,1761,1,70,3,3,3,8161,19002,2,13,3,1,80,3,10,2,3,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0.6993557623478883,0.5714285714285714,0.3766192733017378,0.6788998193133908,0.5357142857142857
29,0,590,4,3,1,1762,4,91,2,1,1,2109,10007,1,13,3,3,80,1,1,2,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0.3493199713672155,0.8714285714285714,0.057925223802001054,0.31772736398313595,0.10714285714285714
30,0,305,16,3,1,1763,3,58,4,2,3,5294,9128,3,16,3,3,80,1,10,3,3,7,0,1,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.14531138153185397,0.39999999999999997,0.22564507635597683,0.282433246336077,0.5357142857142857
